region,quarter,year,quarter_num,cpi,policy_rate,population_change,sales_volume,unemployment_rate,building_starts,mortgage_rate,gdp_change,household_income,price_index
Vestland,2019K2,2019,2,110.63333333333333,1.0833333333333333,618,0.0,3.5,795,2.68,-0.6,,106.7
Vestland,2019K3,2019,3,111.03333333333335,1.3333333333333333,1035,0.0,3.9000000000000004,974,2.8533333333333335,1.0,,105.7
Vestland,2019K4,2019,4,111.39999999999999,1.5,934,0.0,4.133333333333333,844,3.02,4.0,,105.1
Vestland,2020K1,2020,1,111.23333333333333,1.0833333333333333,679,1886.0,3.733333333333333,647,2.9433333333333334,1.3,564000.0,108.1
Vestland,2020K2,2020,2,111.89999999999999,0.08333333333333333,-199,2385.0,4.666666666666667,945,1.97,-2.9,564000.0,110.5
Vestland,2020K3,2020,3,112.76666666666667,0.0,1045,3253.0,5.433333333333334,663,1.8133333333333335,-0.4,564000.0,112.5
Vestland,2020K4,2020,4,112.83333333333333,0.0,765,3053.0,5.166666666666667,632,1.79,-3.4,564000.0,112.9
Vestland,2021K1,2021,1,114.53333333333335,0.0,699,2398.0,4.933333333333334,736,1.7633333333333334,-0.5,586000.0,117.5
Vestland,2021K2,2021,2,115.06666666666666,0.0,-366,2906.0,5.033333333333333,953,1.75,4.8,586000.0,122.4
Vestland,2021K3,2021,3,116.7,0.08333333333333333,1367,3497.0,4.2,516,1.7333333333333334,5.4,586000.0,121.5
Vestland,2021K4,2021,4,118.06666666666666,0.3333333333333333,771,3042.0,3.6333333333333333,726,1.8866666666666667,6.7,586000.0,120.0
Vestland,2022K1,2022,1,118.89999999999999,0.5833333333333334,674,2042.0,3.233333333333333,1015,2.0933333333333333,5.6,613000.0,124.9
Vestland,2022K2,2022,2,121.76666666666667,0.9166666666666666,1726,2562.0,3.1666666666666665,550,2.3366666666666664,5.8,613000.0,130.0
Vestland,2022K3,2022,3,124.56666666666666,1.75,1077,3149.0,3.233333333333333,498,2.94,4.4,613000.0,128.1
Vestland,2022K4,2022,4,125.89999999999999,2.5,1436,2849.0,3.266666666666667,537,3.8366666666666664,2.4,613000.0,123.3
Vestland,2023K1,2023,1,126.76666666666665,2.8333333333333335,1630,2111.0,3.733333333333333,512,4.193333333333333,3.5,660000.0,126.8
Vestland,2023K2,2023,2,129.66666666666666,3.3333333333333335,670,2619.0,3.3333333333333335,581,4.53,0.1,660000.0,129.7
Vestland,2023K3,2023,3,130.20000000000002,4.0,1035,3119.0,3.5666666666666664,529,5.166666666666667,-2.6,660000.0,125.3
Vestland,2023K4,2023,4,131.6,4.333333333333333,1759,2481.0,3.6999999999999997,484,5.523333333333333,0.4,660000.0,122.0
Vestland,2024K1,2024,1,132.29999999999998,4.5,1191,1783.0,4.0,475,5.676666666666667,-1.0,,128.6
Vestland,2024K2,2024,2,133.66666666666666,4.5,443,2532.0,4.1000000000000005,335,5.736666666666667,4.4,,133.1
Vestland,2024K3,2024,3,133.83333333333334,4.5,1219,3257.0,3.966666666666667,323,5.726666666666667,3.4,,134.4
Vestland,2024K4,2024,4,134.73333333333335,4.5,1058,2673.0,4.033333333333333,481,5.676666666666667,0.0,,134.6
Møre og Romsdal,2005K1,2005,1,81.39999999999999,,104,,,299,,-1.1,339000.0,55.3
Møre og Romsdal,2005K2,2005,2,82.3,,220,,,264,,4.7,339000.0,58.4
Møre og Romsdal,2005K3,2005,3,82.46666666666667,,-81,,,247,,4.6,339000.0,56.9
Møre og Romsdal,2005K4,2005,4,82.96666666666667,,46,,,375,,3.3,339000.0,57.0
Møre og Romsdal,2006K1,2006,1,83.23333333333333,,45,,4.1000000000000005,312,,5.0,355000.0,62.2
Møre og Romsdal,2006K2,2006,2,84.26666666666667,,353,,3.8333333333333335,342,,-0.8,355000.0,63.6
Møre og Romsdal,2006K3,2006,3,84.3,,81,,3.4333333333333336,300,,2.0,355000.0,63.8
Møre og Romsdal,2006K4,2006,4,85.0,,-72,,2.966666666666667,507,,3.6,355000.0,65.7
Møre og Romsdal,2007K1,2007,1,84.06666666666666,,143,,2.8666666666666667,363,,2.4,384000.0,69.0
Møre og Romsdal,2007K2,2007,2,84.53333333333333,,445,,2.6,439,,2.6,384000.0,74.2
Møre og Romsdal,2007K3,2007,3,84.43333333333334,,411,,2.6666666666666665,388,,3.4,384000.0,73.4
Møre og Romsdal,2007K4,2007,4,86.16666666666667,,388,,2.6666666666666665,296,,3.6,384000.0,71.7
Møre og Romsdal,2008K1,2008,1,87.03333333333335,,541,671.0,2.6666666666666665,316,,-0.2,412000.0,74.9
Møre og Romsdal,2008K2,2008,2,87.26666666666667,,620,827.0,2.766666666666667,401,,4.4,412000.0,77.0
Møre og Romsdal,2008K3,2008,3,88.39999999999999,,343,978.0,3.0,191,,0.5,412000.0,70.4
Møre og Romsdal,2008K4,2008,4,89.23333333333333,,451,801.0,3.266666666666667,296,,-0.2,412000.0,70.6
Møre og Romsdal,2009K1,2009,1,89.16666666666667,,631,658.0,3.233333333333333,346,,1.7,415000.0,74.3
Møre og Romsdal,2009K2,2009,2,90.0,,618,891.0,3.5,249,,-4.3,415000.0,79.8
Møre og Romsdal,2009K3,2009,3,90.0,,377,1044.0,3.4333333333333336,323,,-1.7,415000.0,75.9
Møre og Romsdal,2009K4,2009,4,90.5,,909,1017.0,3.6333333333333333,341,,-2.6,415000.0,76.2
Møre og Romsdal,2010K1,2010,1,91.8,,818,776.0,4.033333333333333,277,,0.5,427000.0,78.4
Møre og Romsdal,2010K2,2010,2,92.33333333333333,,615,859.0,4.033333333333333,212,,2.8,427000.0,82.6
Møre og Romsdal,2010K3,2010,3,91.66666666666667,,639,1195.0,3.8333333333333335,300,,-1.5,427000.0,80.6
Møre og Romsdal,2010K4,2010,4,92.56666666666666,,570,1226.0,3.9,357,,1.3,427000.0,80.6
Møre og Romsdal,2011K1,2011,1,93.06666666666666,,747,836.0,3.3666666666666667,417,,0.0,447000.0,86.8
Møre og Romsdal,2011K2,2011,2,93.66666666666667,,780,1024.0,3.6,426,,-1.2,447000.0,86.7
Møre og Romsdal,2011K3,2011,3,93.03333333333335,,702,1254.0,3.5666666666666664,349,,4.6,447000.0,85.5
Møre og Romsdal,2011K4,2011,4,93.33333333333333,,495,1242.0,3.6666666666666665,454,,1.4,447000.0,86.9
Møre og Romsdal,2012K1,2012,1,93.83333333333333,,566,895.0,3.3666666666666667,388,,3.6,462000.0,89.0
Møre og Romsdal,2012K2,2012,2,94.03333333333335,,902,1041.0,3.4,368,,4.9,462000.0,92.2
Møre og Romsdal,2012K3,2012,3,93.36666666666667,,860,1316.0,3.3666666666666667,353,,0.8,462000.0,90.8
Møre og Romsdal,2012K4,2012,4,94.46666666666665,,448,1263.0,3.733333333333333,432,,1.8,462000.0,90.2
Møre og Romsdal,2013K1,2013,1,95.0,,445,830.0,3.8333333333333335,331,,-2.9,480000.0,92.5
Møre og Romsdal,2013K2,2013,2,95.86666666666667,,544,1141.0,3.966666666666667,497,,2.8,480000.0,98.1
Møre og Romsdal,2013K3,2013,3,96.16666666666667,,590,1281.0,3.933333333333333,411,,3.5,480000.0,94.9
Møre og Romsdal,2013K4,2013,4,96.63333333333333,1.5,547,1331.0,4.0,512,,1.8,480000.0,91.8
Møre og Romsdal,2014K1,2014,1,97.0,1.5,595,947.0,3.6666666666666665,366,3.9600000000000004,3.8,495000.0,93.8
Møre og Romsdal,2014K2,2014,2,97.66666666666667,1.5,637,1115.0,3.5,259,3.8166666666666664,-0.1,495000.0,99.2
Møre og Romsdal,2014K3,2014,3,98.23333333333333,1.5,761,1269.0,3.933333333333333,244,3.75,2.0,495000.0,96.8
Møre og Romsdal,2014K4,2014,4,98.59999999999998,1.4166666666666667,196,1273.0,3.966666666666667,449,3.5400000000000005,2.6,495000.0,94.3
Møre og Romsdal,2015K1,2015,1,98.89999999999999,1.25,475,883.0,4.5,302,3.1366666666666667,1.8,505000.0,98.8
Møre og Romsdal,2015K2,2015,2,99.83333333333333,1.1666666666666667,332,1035.0,4.566666666666666,328,3.0533333333333332,2.7,505000.0,104.0
Møre og Romsdal,2015K3,2015,3,100.2,0.9166666666666666,534,1135.0,4.733333333333333,338,2.8266666666666667,3.1,505000.0,100.4
Møre og Romsdal,2015K4,2015,4,101.06666666666666,0.75,230,1101.0,4.8999999999999995,366,2.57,0.6,505000.0,96.9
Møre og Romsdal,2016K1,2016,1,102.03333333333335,0.6666666666666666,-109,804.0,5.1000000000000005,276,2.51,1.7,509000.0,103.2
Møre og Romsdal,2016K2,2016,2,103.3,0.5,439,961.0,4.933333333333334,299,2.3833333333333333,2.1,509000.0,103.6
Møre og Romsdal,2016K3,2016,3,104.2,0.5,571,1183.0,4.8999999999999995,299,2.3633333333333333,-2.1,509000.0,106.1
Møre og Romsdal,2016K4,2016,4,104.66666666666667,0.5,83,1132.0,4.666666666666667,344,2.4166666666666665,3.0,509000.0,101.3
Møre og Romsdal,2017K1,2017,1,104.66666666666667,0.5,-101,720.0,4.466666666666666,412,2.4933333333333336,4.7,521000.0,105.1
Møre og Romsdal,2017K2,2017,2,105.46666666666665,0.5,494,1042.0,4.6000000000000005,307,2.513333333333333,0.8,521000.0,108.0
Møre og Romsdal,2017K3,2017,3,105.76666666666667,0.5,107,1061.0,4.166666666666667,248,2.5,4.4,521000.0,104.8
Møre og Romsdal,2017K4,2017,4,106.06666666666666,0.5,84,1091.0,4.2,281,2.44,0.8,521000.0,101.5
Møre og Romsdal,2018K1,2018,1,106.76666666666667,0.5,347,728.0,4.066666666666666,285,2.4166666666666665,-0.2,535000.0,105.3
Møre og Romsdal,2018K2,2018,2,108.0,0.5,182,999.0,4.0,264,2.41,2.0,535000.0,110.8
Møre og Romsdal,2018K3,2018,3,109.23333333333333,0.5833333333333334,-26,1126.0,4.133333333333334,264,2.4266666666666663,0.7,535000.0,106.0
Møre og Romsdal,2018K4,2018,4,109.63333333333333,0.75,61,1114.0,3.8666666666666667,475,2.5500000000000003,1.7,535000.0,102.7
Møre og Romsdal,2019K1,2019,1,109.96666666666665,0.8333333333333334,93,749.0,3.966666666666667,401,2.5033333333333334,1.9,552000.0,104.7
Møre og Romsdal,2019K2,2019,2,110.63333333333333,1.0833333333333333,109,941.0,3.5,415,2.68,-0.6,552000.0,110.9
Møre og Romsdal,2019K3,2019,3,111.03333333333335,1.3333333333333333,-54,1187.0,3.9000000000000004,211,2.8533333333333335,1.0,552000.0,107.3
Møre og Romsdal,2019K4,2019,4,111.39999999999999,1.5,99,1068.0,4.133333333333333,356,3.02,4.0,552000.0,106.3
Møre og Romsdal,2020K1,2020,1,111.23333333333333,1.0833333333333333,-78,792.0,3.733333333333333,375,2.9433333333333334,1.3,554000.0,106.1
Møre og Romsdal,2020K2,2020,2,111.89999999999999,0.08333333333333333,54,944.0,4.666666666666667,299,1.97,-2.9,554000.0,110.6
Møre og Romsdal,2020K3,2020,3,112.76666666666667,0.0,-1,1290.0,5.433333333333334,249,1.8133333333333335,-0.4,554000.0,111.1
Møre og Romsdal,2020K4,2020,4,112.83333333333333,0.0,331,1332.0,5.166666666666667,389,1.79,-3.4,554000.0,109.9
Møre og Romsdal,2021K1,2021,1,114.53333333333335,0.0,103,964.0,4.933333333333334,391,1.7633333333333334,-0.5,577000.0,113.5
Møre og Romsdal,2021K2,2021,2,115.06666666666666,0.0,-352,1212.0,5.033333333333333,295,1.75,4.8,577000.0,120.6
Møre og Romsdal,2021K3,2021,3,116.7,0.08333333333333333,218,1323.0,4.2,262,1.7333333333333334,5.4,577000.0,121.7
Møre og Romsdal,2021K4,2021,4,118.06666666666666,0.3333333333333333,335,1128.0,3.6333333333333333,173,1.8866666666666667,6.7,577000.0,118.5
Møre og Romsdal,2022K1,2022,1,118.89999999999999,0.5833333333333334,307,868.0,3.233333333333333,268,2.0933333333333333,5.6,600000.0,121.8
Møre og Romsdal,2022K2,2022,2,121.76666666666667,0.9166666666666666,976,1003.0,3.1666666666666665,199,2.3366666666666664,5.8,600000.0,131.6
Møre og Romsdal,2022K3,2022,3,124.56666666666666,1.75,501,1215.0,3.233333333333333,262,2.94,4.4,600000.0,129.5
Møre og Romsdal,2022K4,2022,4,125.89999999999999,2.5,733,1163.0,3.266666666666667,331,3.8366666666666664,2.4,600000.0,128.3
Møre og Romsdal,2023K1,2023,1,126.76666666666665,2.8333333333333335,697,849.0,3.733333333333333,345,4.193333333333333,3.5,644000.0,127.7
Møre og Romsdal,2023K2,2023,2,129.66666666666666,3.3333333333333335,135,974.0,3.3333333333333335,265,4.53,0.1,644000.0,132.7
Møre og Romsdal,2023K3,2023,3,130.20000000000002,4.0,499,1209.0,3.5666666666666664,137,5.166666666666667,-2.6,644000.0,129.9
Møre og Romsdal,2023K4,2023,4,131.6,4.333333333333333,928,1049.0,3.6999999999999997,170,5.523333333333333,0.4,644000.0,123.4
Møre og Romsdal,2024K1,2024,1,132.29999999999998,4.5,376,761.0,4.0,223,5.676666666666667,-1.0,,129.4
Møre og Romsdal,2024K2,2024,2,133.66666666666666,4.5,377,945.0,4.1000000000000005,98,5.736666666666667,4.4,,133.8
Møre og Romsdal,2024K3,2024,3,133.83333333333334,4.5,573,1222.0,3.966666666666667,243,5.726666666666667,3.4,,134.5
Møre og Romsdal,2024K4,2024,4,134.73333333333335,4.5,463,1084.0,4.033333333333333,115,5.676666666666667,0.0,,133.3
Trøndelag,2005K1,2005,1,81.39999999999999,,745,,,574,,-1.1,,53.8
Trøndelag,2005K2,2005,2,82.3,,613,,,793,,4.7,,54.3
Trøndelag,2005K3,2005,3,82.46666666666667,,900,,,514,,4.6,,55.0
Trøndelag,2005K4,2005,4,82.96666666666667,,828,,,1079,,3.3,,55.0
Trøndelag,2006K1,2006,1,83.23333333333333,,956,,4.1000000000000005,868,,5.0,,59.0
Trøndelag,2006K2,2006,2,84.26666666666667,,787,,3.8333333333333335,624,,-0.8,,60.5
Trøndelag,2006K3,2006,3,84.3,,1000,,3.4333333333333336,717,,2.0,,61.3
Trøndelag,2006K4,2006,4,85.0,,1065,,2.966666666666667,856,,3.6,,61.8
Trøndelag,2007K1,2007,1,84.06666666666666,,862,,2.8666666666666667,681,,2.4,,65.3
Trøndelag,2007K2,2007,2,84.53333333333333,,802,,2.6,467,,2.6,,66.0
Trøndelag,2007K3,2007,3,84.43333333333334,,1793,,2.6666666666666665,317,,3.4,,65.6
Trøndelag,2007K4,2007,4,86.16666666666667,,1487,,2.6666666666666665,596,,3.6,,63.0
Trøndelag,2008K1,2008,1,87.03333333333335,,1336,0.0,2.6666666666666665,676,,-0.2,,64.4
Trøndelag,2008K2,2008,2,87.26666666666667,,780,0.0,2.766666666666667,396,,4.4,,65.9
Trøndelag,2008K3,2008,3,88.39999999999999,,1404,0.0,3.0,354,,0.5,,62.6
Trøndelag,2008K4,2008,4,89.23333333333333,,1068,0.0,3.266666666666667,345,,-0.2,,58.7
Trøndelag,2009K1,2009,1,89.16666666666667,,1016,0.0,3.233333333333333,294,,1.7,,61.6
Trøndelag,2009K2,2009,2,90.0,,960,0.0,3.5,207,,-4.3,,63.8
Trøndelag,2009K3,2009,3,90.0,,1704,0.0,3.4333333333333336,256,,-1.7,,65.0
Trøndelag,2009K4,2009,4,90.5,,985,0.0,3.6333333333333333,432,,-2.6,,66.8
Trøndelag,2010K1,2010,1,91.8,,513,0.0,4.033333333333333,761,,0.5,,70.6
Trøndelag,2010K2,2010,2,92.33333333333333,,696,0.0,4.033333333333333,386,,2.8,,71.2
Trøndelag,2010K3,2010,3,91.66666666666667,,2037,0.0,3.8333333333333335,283,,-1.5,,73.2
Trøndelag,2010K4,2010,4,92.56666666666666,,858,0.0,3.9,325,,1.3,,72.9
Trøndelag,2011K1,2011,1,93.06666666666666,,928,0.0,3.3666666666666667,570,,0.0,,77.0
Trøndelag,2011K2,2011,2,93.66666666666667,,824,0.0,3.6,618,,-1.2,,80.0
Trøndelag,2011K3,2011,3,93.03333333333335,,2453,0.0,3.5666666666666664,197,,4.6,,80.5
Trøndelag,2011K4,2011,4,93.33333333333333,,929,0.0,3.6666666666666665,305,,1.4,,82.0
Trøndelag,2012K1,2012,1,93.83333333333333,,1403,0.0,3.3666666666666667,1205,,3.6,,83.2
Trøndelag,2012K2,2012,2,94.03333333333335,,673,0.0,3.4,812,,4.9,,86.9
Trøndelag,2012K3,2012,3,93.36666666666667,,2503,0.0,3.3666666666666667,891,,0.8,,87.9
Trøndelag,2012K4,2012,4,94.46666666666665,,1279,0.0,3.733333333333333,653,,1.8,,88.4
Trøndelag,2013K1,2013,1,95.0,,1043,0.0,3.8333333333333335,941,,-2.9,,92.7
Trøndelag,2013K2,2013,2,95.86666666666667,,268,0.0,3.966666666666667,657,,2.8,,92.4
Trøndelag,2013K3,2013,3,96.16666666666667,,2055,0.0,3.933333333333333,775,,3.5,,92.3
Trøndelag,2013K4,2013,4,96.63333333333333,1.5,775,0.0,4.0,751,,1.8,,89.4
Trøndelag,2014K1,2014,1,97.0,1.5,932,0.0,3.6666666666666665,850,3.9600000000000004,3.8,,91.7
Trøndelag,2014K2,2014,2,97.66666666666667,1.5,596,0.0,3.5,872,3.8166666666666664,-0.1,,96.2
Trøndelag,2014K3,2014,3,98.23333333333333,1.5,2163,0.0,3.933333333333333,888,3.75,2.0,,94.6
Trøndelag,2014K4,2014,4,98.59999999999998,1.4166666666666667,755,0.0,3.966666666666667,901,3.5400000000000005,2.6,,96.0
Trøndelag,2015K1,2015,1,98.89999999999999,1.25,697,0.0,4.5,1154,3.1366666666666667,1.8,,97.7
Trøndelag,2015K2,2015,2,99.83333333333333,1.1666666666666667,445,0.0,4.566666666666666,1278,3.0533333333333332,2.7,,101.7
Trøndelag,2015K3,2015,3,100.2,0.9166666666666666,1981,0.0,4.733333333333333,885,2.8266666666666667,3.1,,101.3
Trøndelag,2015K4,2015,4,101.06666666666666,0.75,861,0.0,4.8999999999999995,760,2.57,0.6,,99.3
Trøndelag,2016K1,2016,1,102.03333333333335,0.6666666666666666,727,0.0,5.1000000000000005,966,2.51,1.7,,104.0
Trøndelag,2016K2,2016,2,103.3,0.5,751,0.0,4.933333333333334,957,2.3833333333333333,2.1,,106.4
Trøndelag,2016K3,2016,3,104.2,0.5,2291,0.0,4.8999999999999995,894,2.3633333333333333,-2.1,,108.8
Trøndelag,2016K4,2016,4,104.66666666666667,0.5,1058,0.0,4.666666666666667,1246,2.4166666666666665,3.0,,108.3
Trøndelag,2017K1,2017,1,104.66666666666667,0.5,1004,0.0,4.466666666666666,780,2.4933333333333336,4.7,,111.7
Trøndelag,2017K2,2017,2,105.46666666666665,0.5,315,0.0,4.6000000000000005,860,2.513333333333333,0.8,,113.0
Trøndelag,2017K3,2017,3,105.76666666666667,0.5,1895,0.0,4.166666666666667,750,2.5,4.4,,110.5
Trøndelag,2017K4,2017,4,106.06666666666666,0.5,932,0.0,4.2,927,2.44,0.8,,106.8
Trøndelag,2018K1,2018,1,106.76666666666667,0.5,906,1487.0,4.066666666666666,906,2.4166666666666665,-0.2,522000.0,110.0
Trøndelag,2018K2,2018,2,108.0,0.5,256,2356.0,4.0,1136,2.41,2.0,522000.0,113.4
Trøndelag,2018K3,2018,3,109.23333333333333,0.5833333333333334,1330,2677.0,4.133333333333334,880,2.4266666666666663,0.7,522000.0,110.2
Trøndelag,2018K4,2018,4,109.63333333333333,0.75,796,2232.0,3.8666666666666667,919,2.5500000000000003,1.7,522000.0,110.4
Trøndelag,2019K1,2019,1,109.96666666666665,0.8333333333333334,620,1531.0,3.966666666666667,549,2.5033333333333334,1.9,538000.0,111.7
Trøndelag,2019K2,2019,2,110.63333333333333,1.0833333333333333,306,2184.0,3.5,896,2.68,-0.6,538000.0,111.1
Trøndelag,2019K3,2019,3,111.03333333333335,1.3333333333333333,1142,2630.0,3.9000000000000004,1153,2.8533333333333335,1.0,538000.0,112.1
Trøndelag,2019K4,2019,4,111.39999999999999,1.5,1011,2239.0,4.133333333333333,557,3.02,4.0,538000.0,110.5
Trøndelag,2020K1,2020,1,111.23333333333333,1.0833333333333333,659,1700.0,3.733333333333333,533,2.9433333333333334,1.3,542000.0,113.3
Trøndelag,2020K2,2020,2,111.89999999999999,0.08333333333333333,-380,2103.0,4.666666666666667,793,1.97,-2.9,542000.0,115.4
Trøndelag,2020K3,2020,3,112.76666666666667,0.0,1444,2862.0,5.433333333333334,776,1.8133333333333335,-0.4,542000.0,115.8
Trøndelag,2020K4,2020,4,112.83333333333333,0.0,699,2639.0,5.166666666666667,1024,1.79,-3.4,542000.0,117.6
Trøndelag,2021K1,2021,1,114.53333333333335,0.0,758,1601.0,4.933333333333334,791,1.7633333333333334,-0.5,561000.0,123.5
Trøndelag,2021K2,2021,2,115.06666666666666,0.0,-872,2261.0,5.033333333333333,901,1.75,4.8,561000.0,128.5
Trøndelag,2021K3,2021,3,116.7,0.08333333333333333,2306,3077.0,4.2,636,1.7333333333333334,5.4,561000.0,129.6
Trøndelag,2021K4,2021,4,118.06666666666666,0.3333333333333333,815,2382.0,3.6333333333333333,562,1.8866666666666667,6.7,561000.0,129.8
Trøndelag,2022K1,2022,1,118.89999999999999,0.5833333333333334,945,1619.0,3.233333333333333,1036,2.0933333333333333,5.6,585000.0,137.7
Trøndelag,2022K2,2022,2,121.76666666666667,0.9166666666666666,429,2007.0,3.1666666666666665,859,2.3366666666666664,5.8,585000.0,139.7
Trøndelag,2022K3,2022,3,124.56666666666666,1.75,1443,2865.0,3.233333333333333,495,2.94,4.4,585000.0,136.7
Trøndelag,2022K4,2022,4,125.89999999999999,2.5,1522,2437.0,3.266666666666667,953,3.8366666666666664,2.4,585000.0,131.1
Trøndelag,2023K1,2023,1,126.76666666666665,2.8333333333333335,1572,1874.0,3.733333333333333,656,4.193333333333333,3.5,629000.0,135.5
Trøndelag,2023K2,2023,2,129.66666666666666,3.3333333333333335,402,2173.0,3.3333333333333335,479,4.53,0.1,629000.0,138.5
Trøndelag,2023K3,2023,3,130.20000000000002,4.0,1106,2703.0,3.5666666666666664,661,5.166666666666667,-2.6,629000.0,135.4
Trøndelag,2023K4,2023,4,131.6,4.333333333333333,1406,2303.0,3.6999999999999997,1446,5.523333333333333,0.4,629000.0,131.4
Trøndelag,2024K1,2024,1,132.29999999999998,4.5,1338,1476.0,4.0,520,5.676666666666667,-1.0,,137.5
Trøndelag,2024K2,2024,2,133.66666666666666,4.5,427,2457.0,4.1000000000000005,670,5.736666666666667,4.4,,138.9
Trøndelag,2024K3,2024,3,133.83333333333334,4.5,1072,3149.0,3.966666666666667,357,5.726666666666667,3.4,,136.7
Trøndelag,2024K4,2024,4,134.73333333333335,4.5,1022,2438.0,4.033333333333333,637,5.676666666666667,0.0,,134.2
Nordland,2005K1,2005,1,81.39999999999999,,-248,,,255,,-1.1,314000.0,52.9
Nordland,2005K2,2005,2,82.3,,-3,,,98,,4.7,314000.0,54.3
Nordland,2005K3,2005,3,82.46666666666667,,-300,,,251,,4.6,314000.0,55.9
Nordland,2005K4,2005,4,82.96666666666667,,-17,,,198,,3.3,314000.0,57.0
Nordland,2006K1,2006,1,83.23333333333333,,-200,,4.1000000000000005,115,,5.0,327000.0,58.5
Nordland,2006K2,2006,2,84.26666666666667,,-129,,3.8333333333333335,81,,-0.8,327000.0,62.5
Nordland,2006K3,2006,3,84.3,,-385,,3.4333333333333336,186,,2.0,327000.0,64.7
Nordland,2006K4,2006,4,85.0,,-107,,2.966666666666667,204,,3.6,327000.0,63.7
Nordland,2007K1,2007,1,84.06666666666666,,-335,,2.8666666666666667,286,,2.4,353000.0,69.6
Nordland,2007K2,2007,2,84.53333333333333,,-1,,2.6,174,,2.6,353000.0,72.5
Nordland,2007K3,2007,3,84.43333333333334,,-230,,2.6666666666666665,146,,3.4,353000.0,71.5
Nordland,2007K4,2007,4,86.16666666666667,,121,,2.6666666666666665,153,,3.6,353000.0,70.4
Nordland,2008K1,2008,1,87.03333333333335,,-116,664.0,2.6666666666666665,155,,-0.2,379000.0,71.9
Nordland,2008K2,2008,2,87.26666666666667,,244,848.0,2.766666666666667,217,,4.4,379000.0,71.8
Nordland,2008K3,2008,3,88.39999999999999,,-149,864.0,3.0,338,,0.5,379000.0,70.5
Nordland,2008K4,2008,4,89.23333333333333,,405,689.0,3.266666666666667,417,,-0.2,379000.0,64.8
Nordland,2009K1,2009,1,89.16666666666667,,271,478.0,3.233333333333333,164,,1.7,384000.0,66.4
Nordland,2009K2,2009,2,90.0,,283,610.0,3.5,184,,-4.3,384000.0,71.4
Nordland,2009K3,2009,3,90.0,,212,851.0,3.4333333333333336,200,,-1.7,384000.0,71.7
Nordland,2009K4,2009,4,90.5,,125,903.0,3.6333333333333333,185,,-2.6,384000.0,71.3
Nordland,2010K1,2010,1,91.8,,203,574.0,4.033333333333333,163,,0.5,400000.0,74.8
Nordland,2010K2,2010,2,92.33333333333333,,358,634.0,4.033333333333333,78,,2.8,400000.0,77.2
Nordland,2010K3,2010,3,91.66666666666667,,221,939.0,3.8333333333333335,247,,-1.5,400000.0,75.9
Nordland,2010K4,2010,4,92.56666666666666,,227,1001.0,3.9,249,,1.3,400000.0,76.8
Nordland,2011K1,2011,1,93.06666666666666,,231,575.0,3.3666666666666667,248,,0.0,422000.0,77.4
Nordland,2011K2,2011,2,93.66666666666667,,483,777.0,3.6,150,,-1.2,422000.0,80.6
Nordland,2011K3,2011,3,93.03333333333335,,74,1090.0,3.5666666666666664,155,,4.6,422000.0,81.4
Nordland,2011K4,2011,4,93.33333333333333,,252,1095.0,3.6666666666666665,133,,1.4,422000.0,79.9
Nordland,2012K1,2012,1,93.83333333333333,,285,662.0,3.3666666666666667,187,,3.6,433000.0,84.7
Nordland,2012K2,2012,2,94.03333333333335,,296,769.0,3.4,239,,4.9,433000.0,86.0
Nordland,2012K3,2012,3,93.36666666666667,,326,1013.0,3.3666666666666667,208,,0.8,433000.0,88.0
Nordland,2012K4,2012,4,94.46666666666665,,384,1028.0,3.733333333333333,190,,1.8,433000.0,85.9
Nordland,2013K1,2013,1,95.0,,269,603.0,3.8333333333333335,186,,-2.9,452000.0,91.6
Nordland,2013K2,2013,2,95.86666666666667,,434,684.0,3.966666666666667,215,,2.8,452000.0,92.4
Nordland,2013K3,2013,3,96.16666666666667,,213,1036.0,3.933333333333333,152,,3.5,452000.0,90.5
Nordland,2013K4,2013,4,96.63333333333333,1.5,350,825.0,4.0,239,,1.8,452000.0,89.7
Nordland,2014K1,2014,1,97.0,1.5,304,572.0,3.6666666666666665,148,3.9600000000000004,3.8,463000.0,92.4
Nordland,2014K2,2014,2,97.66666666666667,1.5,230,794.0,3.5,448,3.8166666666666664,-0.1,463000.0,96.1
Nordland,2014K3,2014,3,98.23333333333333,1.5,49,1058.0,3.933333333333333,191,3.75,2.0,463000.0,97.5
Nordland,2014K4,2014,4,98.59999999999998,1.4166666666666667,222,986.0,3.966666666666667,337,3.5400000000000005,2.6,463000.0,96.5
Nordland,2015K1,2015,1,98.89999999999999,1.25,32,607.0,4.5,162,3.1366666666666667,1.8,478000.0,98.9
Nordland,2015K2,2015,2,99.83333333333333,1.1666666666666667,106,769.0,4.566666666666666,283,3.0533333333333332,2.7,478000.0,102.2
Nordland,2015K3,2015,3,100.2,0.9166666666666666,97,1021.0,4.733333333333333,206,2.8266666666666667,3.1,478000.0,100.8
Nordland,2015K4,2015,4,101.06666666666666,0.75,-11,964.0,4.8999999999999995,477,2.57,0.6,478000.0,98.1
Nordland,2016K1,2016,1,102.03333333333335,0.6666666666666666,42,540.0,5.1000000000000005,300,2.51,1.7,485000.0,104.1
Nordland,2016K2,2016,2,103.3,0.5,528,774.0,4.933333333333334,422,2.3833333333333333,2.1,485000.0,110.8
Nordland,2016K3,2016,3,104.2,0.5,134,1039.0,4.8999999999999995,229,2.3633333333333333,-2.1,485000.0,108.6
